filename,true_label,teacher_pred,kd_pred,baseline_pred,teacher_correct,kd_correct,baseline_correct,js_teacher_kd,js_teacher_baseline,spearman_teacher_kd,spearman_teacher_baseline
chain_saw_0224.npz,3,3,3,3,1,1,1,0.20532978355615528,0.2253265232270584,0.8525727699909419,0.863287329039302
chain_saw_0225.npz,3,3,3,3,1,1,1,0.09121584539179102,0.09470099215897891,0.9651266617084773,0.9734942221081491
chain_saw_0226.npz,3,3,3,3,1,1,1,0.07145702600928085,0.11406885324268079,0.9678571428571427,0.8955102040816325
chain_saw_0227.npz,3,3,3,3,1,1,1,0.15076573901739632,0.1621383007431077,0.8480612244897958,0.8985714285714285
chain_saw_0228.npz,3,3,3,3,1,1,1,0.11806002661578192,0.1260270882190312,0.9355102040816325,0.9257142857142857
chain_saw_0229.npz,3,3,3,3,1,1,1,0.13524097792586795,0.11878080094155209,0.8479591836734693,0.9205102040816326
chain_saw_0230.npz,3,3,3,3,1,1,1,0.12735059582483496,0.11013796380263087,0.7891836734693878,0.8688775510204081
chain_saw_0231.npz,3,3,3,3,1,1,1,0.10887861456331506,0.12873087322781787,0.8899999999999998,0.8326530612244898
chain_saw_0232.npz,3,3,3,3,1,1,1,0.09037754107080188,0.08968950667338049,0.9548933614372915,0.9597815658876506
chain_saw_0233.npz,3,3,3,3,1,1,1,0.15192555328794513,0.18966846953416047,0.893746609283414,0.8654490353107744
chain_saw_0234.npz,3,3,3,3,1,1,1,0.10530784497956135,0.14875185741861044,0.922142857142857,0.7939795918367346
chain_saw_0235.npz,3,3,3,3,1,1,1,0.11410597279782843,0.12018418302140835,0.9484549485872024,0.9654504014227119
chain_saw_0236.npz,3,3,3,3,1,1,1,0.19218482167831633,0.17271189532454398,-0.1711224489795918,-0.01653061224489796
chain_saw_0237.npz,3,3,3,3,1,1,1,0.1368779438478941,0.17762455805989422,0.8460204081632653,0.6277551020408162
chain_saw_0238.npz,3,3,3,3,1,1,1,0.20043711863539052,0.20988600923390108,0.854707861456157,0.8650121257409242
chain_saw_0239.npz,3,3,3,3,1,1,1,0.11470625034310725,0.13966213501537775,0.9330612244897959,0.8640816326530611
chain_saw_0240.npz,3,3,3,3,1,1,1,0.14958422502691052,0.1470530204048978,0.9061128733784025,0.9123290467442334
chain_saw_0241.npz,3,3,3,3,1,1,1,0.15435544166708048,0.158669350525729,0.8854081632653059,0.9033673469387755
chain_saw_0242.npz,3,3,3,3,1,1,1,0.16462455114446653,0.1662526588395419,0.895816326530612,0.9059183673469386
chain_saw_0243.npz,3,3,3,3,1,1,1,0.12211934314977516,0.1794822900825216,0.9522060012774097,0.9122713246775828
chain_saw_0244.npz,3,3,3,3,1,1,1,0.0917019666589096,0.09920279774541714,0.9394897959183673,0.9361224489795918
chain_saw_0245.npz,3,3,3,3,1,1,1,0.1586795842656378,0.08950050435033861,0.7787755102040816,0.9163265306122448
chain_saw_0246.npz,3,3,3,3,1,1,1,0.14849545515040577,0.1827239053319157,0.9055929781588078,0.8446995815022436
chain_saw_0247.npz,3,3,3,3,1,1,1,0.0991779288808894,0.09566543301299729,0.9526530612244897,0.9630612244897958
chain_saw_0248.npz,3,3,3,3,1,1,1,0.11553704929726726,0.15376767523759882,0.9213265306122448,0.8414285714285713
chain_saw_0249.npz,3,3,3,3,1,1,1,0.1492078656811002,0.18968727058023077,0.9455354045458678,0.9112006054615263
chain_saw_0250.npz,3,3,3,3,1,1,1,0.10819147141815959,0.10403607461832833,0.9227551020408162,0.9378571428571427
chain_saw_0251.npz,3,3,3,3,1,1,1,0.08832032639071843,0.13345186259208158,0.9473469387755101,0.8712244897959184
chain_saw_0252.npz,3,3,3,2,1,1,0,0.19494247058998815,0.5227830524872294,0.8902466692483659,-0.4828726807427103
chain_saw_0253.npz,3,3,5,5,1,0,0,0.48110794077614105,0.3552237766018321,0.07920340198287627,0.5371124320154046
chain_saw_0254.npz,3,3,3,3,1,1,1,0.06539808852012818,0.13854013968801182,0.9570408163265304,0.7961224489795918
chain_saw_0255.npz,3,3,3,3,1,1,1,0.14704875630018133,0.09069994804194256,0.9454513879909843,0.9760523541662134
chain_saw_0256.npz,3,3,3,3,1,1,1,0.20678846624107314,0.2005343508318297,0.7892642147436159,0.7436734693877549
chain_saw_0257.npz,3,3,3,3,1,1,1,0.14978544655645284,0.19122432493247543,0.7896938775510203,0.6842857142857143
chain_saw_0258.npz,3,3,3,3,1,1,1,0.11717347102570567,0.16381502989714672,0.8893877551020407,0.8364285714285713
chain_saw_0259.npz,3,3,3,3,1,1,1,0.298480700245857,0.29781383392615246,0.8259666647205772,0.8109339581621453
chain_saw_0260.npz,3,3,3,3,1,1,1,0.10627449257364735,0.12652520201838627,0.9478172379340439,0.9243809338769559
chain_saw_0261.npz,3,3,3,3,1,1,1,0.16229273682718826,0.24018917926268865,0.9136455286486541,0.7776897521083569
chain_saw_0262.npz,3,3,3,3,1,1,1,0.15020203660883774,0.1335072070549814,0.8931860509552022,0.9303280779631614
chain_saw_0263.npz,3,3,3,3,1,1,1,0.09448673229114794,0.13514305938744436,0.9213265306122448,0.8556122448979591
chain_saw_0264.npz,3,3,3,3,1,1,1,0.15893436940710373,0.19580311964295058,0.8529591836734692,0.6657142857142857
chain_saw_0265.npz,3,3,3,3,1,1,1,0.15134590148724714,0.15853712503717246,0.8305102040816326,0.7246938775510203
chain_saw_0266.npz,3,3,3,3,1,1,1,0.14842577277413024,0.2721384918539897,0.8946656805380709,0.7131131820216009
chain_saw_0267.npz,3,3,3,3,1,1,1,0.10783863656436535,0.19041499025633177,0.9415306122448979,0.8558163265306121
chain_saw_0268.npz,3,3,3,3,1,1,1,0.11933150930586583,0.15049829133579568,0.8683673469387754,0.7610204081632652
chain_saw_0269.npz,3,3,3,3,1,1,1,0.162202284224025,0.17024272136858287,0.8719610196974982,0.9278808135879874
chain_saw_0270.npz,3,3,3,3,1,1,1,0.16908851725112972,0.18685833306001687,0.8872806849563306,0.8708505613083706
chain_saw_0271.npz,3,3,3,3,1,1,1,0.10120845499326789,0.11836090256403631,0.9308163265306122,0.8813265306122449
chain_saw_0272.npz,3,3,3,3,1,1,1,0.10712679382906819,0.12785214224438834,0.9441836734693877,0.9234693877551019
chain_saw_0273.npz,3,3,3,3,1,1,1,0.20769682020461214,0.22191452750890606,0.8127168809961216,0.7808138816085133
chain_saw_0274.npz,3,3,3,3,1,1,1,0.1437418478498126,0.17787177972032336,0.9292857142857142,0.8951020408163265
chain_saw_0275.npz,3,3,5,5,1,0,0,0.37929702992273956,0.42446607632166383,0.4630064316384516,0.1750625243815284
chain_saw_0276.npz,3,3,3,3,1,1,1,0.13677910016179567,0.1155160516610303,0.9068272319901436,0.9410384005113189
chain_saw_0277.npz,3,3,3,3,1,1,1,0.1028333282398785,0.11301466068853862,0.9420408163265305,0.9234693877551019
chain_saw_0278.npz,3,3,3,3,1,1,1,0.09108174279340223,0.10080176679450917,0.9567316442551402,0.9779468727724284
chain_saw_0279.npz,3,3,3,3,1,1,1,0.1114258411533481,0.12915996266660107,0.9428571428571428,0.9224489795918366
chain_saw_0280.npz,3,3,3,3,1,1,1,0.13948165107281624,0.11810667744542723,0.9082559492136256,0.9331564493943139
chain_saw_0281.npz,3,3,3,3,1,1,1,0.1588812822251598,0.17988821154956855,0.926305875559311,0.8922676601796284
chain_saw_0282.npz,3,3,3,3,1,1,1,0.10500100616866749,0.17045143677220953,0.8948979591836733,0.6897959183673469
chain_saw_0283.npz,3,3,3,3,1,1,1,0.1979843674812056,0.1561171038529704,0.8722424584476411,0.9205163164022535
chain_saw_0284.npz,3,3,3,3,1,1,1,0.184583177121539,0.23164299938002006,0.8307142857142856,0.7707142857142857
chain_saw_0285.npz,3,3,3,3,1,1,1,0.12345865091010026,0.18284592772549568,0.8348979591836733,0.7129591836734693
chain_saw_0286.npz,3,3,3,3,1,1,1,0.2840203505383442,0.3219172034216065,0.323469387755102,0.1443877551020408
chain_saw_0287.npz,3,3,3,3,1,1,1,0.18758207127611218,0.14053192995896951,0.7692032962527492,0.8954820278941364
chain_saw_0288.npz,3,3,3,3,1,1,1,0.16746824825201548,0.18615325363439844,0.9051020408163264,0.8355102040816326
chain_saw_0289.npz,3,3,3,3,1,1,1,0.11308882973517378,0.11126246058685632,0.9596119791915327,0.9532771646270725
chain_saw_0290.npz,3,3,3,3,1,1,1,0.21585258924634845,0.21576732997675468,0.9000288541061864,0.9032076245132199
chain_saw_0291.npz,3,3,3,3,1,1,1,0.10166862674157201,0.1402453587730562,0.9532486203713719,0.9366261912227702
chain_saw_0292.npz,3,3,3,3,1,1,1,0.19846422865861638,0.26226075546072963,0.7464149260602909,0.6508803478034288
chain_saw_0293.npz,3,3,3,3,1,1,1,0.14266498732895863,0.1642404609228502,0.8977551020408163,0.8845918367346938
chain_saw_0294.npz,3,3,3,3,1,1,1,0.14729467489868467,0.1686996776765387,0.8824489795918367,0.803673469387755
chain_saw_0295.npz,3,3,3,3,1,1,1,0.2791786947719999,0.3230684637210269,0.6511355149462089,0.6654160285860131
chain_saw_0296.npz,3,3,3,3,1,1,1,0.13960759277765997,0.2369373433854277,0.9466316245476258,0.8052467498394469
chain_saw_0297.npz,3,3,3,3,1,1,1,0.11427305553712011,0.10918161147913598,0.9336734693877551,0.9320408163265305
chain_saw_0298.npz,3,3,3,3,1,1,1,0.10597311084632612,0.127017053906646,0.9601020408163264,0.868673469387755
chain_saw_0299.npz,3,3,3,3,1,1,1,0.12772106883883882,0.12702778201366752,0.9224489795918366,0.9333401365316756
chain_saw_0300.npz,3,3,3,3,1,1,1,0.17780523098338455,0.1383416345867255,0.8382653061224489,0.8954081632653061
chain_saw_0301.npz,3,3,3,3,1,1,1,0.10443862576942799,0.13401921344876094,0.9305102040816325,0.883469387755102
chain_saw_0302.npz,3,3,3,3,1,1,1,0.08416395134430155,0.08964954231803242,0.9743877551020407,0.9699999999999999
chain_saw_0303.npz,3,3,3,3,1,1,1,0.13179056504428488,0.13893223153070722,0.9303061224489796,0.8733386058608588
chain_saw_0304.npz,3,3,3,3,1,1,1,0.15362681722861554,0.16541727023486574,0.855,0.8271428571428571
chain_saw_0305.npz,3,3,3,3,1,1,1,0.14020976028064291,0.18811980903618875,0.9155358214299151,0.8563430239056552
chain_saw_0306.npz,3,3,3,3,1,1,1,0.12244270390085492,0.10986681516650001,0.8889795918367346,0.9113265306122449
chain_saw_0307.npz,3,3,3,3,1,1,1,0.16058392728883136,0.18428142921506535,0.8742857142857142,0.8505970041230976
chain_saw_0308.npz,3,3,3,3,1,1,1,0.08384789828626504,0.09515392943533074,0.9327551020408162,0.9324489795918367
chain_saw_0309.npz,3,3,3,3,1,1,1,0.1497599992180604,0.13702029034028188,0.8796142761606126,0.8430612244897958
chain_saw_0310.npz,3,3,3,3,1,1,1,0.09925087051083355,0.13670278005495518,0.9376530612244898,0.8133673469387754
chain_saw_0311.npz,3,3,3,3,1,1,1,0.15467320287501826,0.19029746322617913,0.9203676543683171,0.8479033131611727
chain_saw_0312.npz,3,3,3,3,1,1,1,0.1404583593166108,0.15025023692932735,0.880204081632653,0.8690816326530613
chain_saw_0313.npz,3,3,3,3,1,1,1,0.11384036266720081,0.16465346774575126,0.8672448979591836,0.7218367346938775
chain_saw_0314.npz,3,3,3,3,1,1,1,0.1743316439847364,0.15012865899274241,0.8003061224489795,0.855
chain_saw_0315.npz,3,3,3,3,1,1,1,0.22542978185090543,0.21505448358468876,0.6780283737725088,0.6636391503074389
chain_saw_0316.npz,3,5,2,3,0,0,1,0.5700726535415891,0.5905996953819161,0.03720684990363874,-0.09317661880964995
chain_saw_0317.npz,3,3,3,3,1,1,1,0.14837040171255486,0.12625992098599356,0.8742857142857142,0.8866326530612243
chain_saw_0318.npz,3,3,3,3,1,1,1,0.1268042135769565,0.17135858424816466,0.9512578710599249,0.9067744576340565
chain_saw_0319.npz,3,3,3,3,1,1,1,0.1956303469766629,0.1449131976753591,0.6170408163265305,0.8029591836734694
chain_saw_0320.npz,3,3,3,3,1,1,1,0.11098507232323471,0.167095994494486,0.9316326530612243,0.87068132459419
chain_saw_0321.npz,3,3,3,3,1,1,1,0.09647865923902137,0.12415301197289834,0.9646765053941084,0.9561362632693062
chain_saw_0322.npz,3,3,3,3,1,1,1,0.0908529431685709,0.10224727436464807,0.970816326530612,0.9661224489795919
chain_saw_0323.npz,3,3,3,3,1,1,1,0.05989973639402925,0.11760203714357467,0.9611224489795918,0.8659183673469386
chain_saw_0324.npz,3,3,3,3,1,1,1,0.15657302214933208,0.17477960204963588,0.9007092198581561,0.8237665186999336
chain_saw_0325.npz,3,3,3,3,1,1,1,0.08780094080163195,0.08174595442356224,0.9361973522779049,0.9549999999999998
chain_saw_0326.npz,3,3,3,3,1,1,1,0.15999985432293443,0.17681657967906642,0.8771428571428571,0.8447959183673469
chain_saw_0327.npz,3,3,3,3,1,1,1,0.11688623415600198,0.104026401095969,0.9435998466442519,0.9543700121146275
chain_saw_0328.npz,3,3,3,3,1,1,1,0.13234602793409822,0.1188594588672138,0.9263265306122448,0.9495279717132348
chain_saw_0329.npz,3,3,3,3,1,1,1,0.18967878349116807,0.14443509721054593,0.5461224489795918,0.7566326530612244
chain_saw_0330.npz,3,3,3,3,1,1,1,0.10212450485689052,0.14742473782228796,0.8841836734693875,0.8044897959183673
chain_saw_0331.npz,3,3,3,3,1,1,1,0.1401462784188889,0.13638230689500938,0.8266326530612244,0.8101020408163264
chain_saw_0332.npz,3,3,3,3,1,1,1,0.16260386441845834,0.2010865437693002,0.6524489795918366,0.45367346938775505
chain_saw_0333.npz,3,3,3,3,1,1,1,0.11358667955395806,0.11111781579848631,0.9218367346938774,0.9167346938775509
chain_saw_0334.npz,3,3,3,7,1,1,0,0.1466170819554144,0.31316829060802054,0.8875958277402273,0.6591475989545977
chain_saw_0335.npz,3,3,3,3,1,1,1,0.12733429351778652,0.1360496318150769,0.9578305572136415,0.9344220768606541
chain_saw_0336.npz,3,3,3,3,1,1,1,0.13067743685597175,0.0882088277996326,0.8695918367346938,0.9385714285714285
chain_saw_0337.npz,3,3,3,3,1,1,1,0.1264244790236286,0.1284458773635422,0.8916326530612244,0.8378571428571429
chain_saw_0338.npz,3,3,3,3,1,1,1,0.09381113393860127,0.14082172960678158,0.9216326530612244,0.9144897959183672
chain_saw_0339.npz,3,3,3,3,1,1,1,0.07661674764966057,0.1048509898098105,0.9198979591836735,0.8702040816326531
chain_saw_0340.npz,3,3,3,3,1,1,1,0.14622000037247854,0.15320943138691256,0.8442052095912701,0.8869103806554484
chain_saw_0341.npz,3,3,3,3,1,1,1,0.1406259264415085,0.15307219271277708,0.8155102040816327,0.7787755102040816
chain_saw_0342.npz,3,3,3,3,1,1,1,0.09301280155674857,0.20032031977803588,0.8609183673469387,0.7244705517812041
chain_saw_0343.npz,3,3,3,3,1,1,1,0.09528168865421749,0.1016343472009152,0.9521428571428571,0.9625510204081632
chain_saw_0344.npz,3,3,3,3,1,1,1,0.1308483976056483,0.1377398231354979,0.9679924098723753,0.9469850171578048
chain_saw_0345.npz,3,3,3,3,1,1,1,0.10710908256479632,0.1361008483353684,0.9573203401161006,0.9309148425940098
chain_saw_0346.npz,3,3,3,3,1,1,1,0.10064704804548173,0.09049766644948526,0.9701020408163264,0.9410204081632653
chain_saw_0347.npz,3,3,3,3,1,1,1,0.14105230800309793,0.1270576931420782,0.8702040816326531,0.8232653061224489
chain_saw_0348.npz,3,3,3,3,1,1,1,0.09058794795887322,0.11622257488794116,0.9629554086269405,0.9259108120466544
chain_saw_0349.npz,3,3,3,3,1,1,1,0.12863114103565743,0.15071581101503934,0.8820408163265304,0.7735714285714285
chain_saw_0350.npz,3,3,3,3,1,1,1,0.13937287331184944,0.17939336410418105,0.9118367346938775,0.8338775510204081
chain_saw_0351.npz,3,3,3,3,1,1,1,0.0888078239416641,0.11493783998346055,0.9395918367346937,0.9034693877551019
chain_saw_0352.npz,3,3,3,3,1,1,1,0.18040882679923612,0.19881408192213837,0.8581632653061223,0.8415306122448979
chain_saw_0353.npz,3,3,3,3,1,1,1,0.15220257972724055,0.17804173451279945,0.9027055795812157,0.8606432974292748
chain_saw_0354.npz,3,3,3,3,1,1,1,0.1308621166388378,0.09154967499313775,0.9020408163265305,0.8946938775510203
chain_saw_0355.npz,3,3,3,3,1,1,1,0.13846110921243868,0.13786288042566436,0.9511977349456091,0.8921656167601202
chain_saw_0356.npz,3,3,3,3,1,1,1,0.1602509352522787,0.12571946801703546,0.7936734693877551,0.7932653061224488
chain_saw_0357.npz,3,3,3,3,1,1,1,0.15680959981967416,0.15642872546672212,0.8092857142857142,0.8092857142857142
chain_saw_0358.npz,3,3,3,3,1,1,1,0.11940774750444447,0.13337288732624292,0.9374489795918366,0.9088775510204081
chain_saw_0359.npz,3,3,3,3,1,1,1,0.17759290182334342,0.21615731452872242,0.697313707209228,0.6384856758627555
chain_saw_0360.npz,3,3,3,3,1,1,1,0.07678681246466222,0.08752084740956528,0.9649999999999997,0.9661224489795919
chain_saw_0361.npz,3,3,3,3,1,1,1,0.19345123718044482,0.1979098632838787,0.9009318579466894,0.8905063174273705
chain_saw_0362.npz,3,3,3,3,1,1,1,0.12518553824162967,0.14933567047841495,0.9568256325010587,0.8945526585272295
chain_saw_0363.npz,3,3,3,3,1,1,1,0.11734041520441688,0.13785685599792288,0.8964285714285714,0.875408163265306
chain_saw_0364.npz,3,3,3,3,1,1,1,0.09015970860783597,0.13436372230461366,0.9331632653061223,0.8621428571428571
chain_saw_0365.npz,3,3,3,3,1,1,1,0.15218203151763326,0.12063149721318825,0.8827776221653666,0.936808000408184
chain_saw_0366.npz,3,3,3,3,1,1,1,0.1210483276599235,0.17835553819824393,0.860408163265306,0.6752040816326529
chain_saw_0367.npz,3,3,3,3,1,1,1,0.15518081762932187,0.19222849403608486,0.8046938775510203,0.6642857142857143
chain_saw_0368.npz,3,3,3,3,1,1,1,0.15557154161952827,0.20459424890390562,0.8692857142857141,0.7467346938775509
chain_saw_0369.npz,3,3,3,3,1,1,1,0.17655393933610955,0.1665284029607002,0.745204081632653,0.7448979591836733
chain_saw_0370.npz,3,3,3,3,1,1,1,0.12278644995433824,0.13266065566714702,0.9183673469387754,0.9224489795918366
chain_saw_0371.npz,3,3,3,3,1,1,1,0.12720809871150432,0.1529966601275337,0.936938775510204,0.9126530612244896
chain_saw_0372.npz,3,3,3,3,1,1,1,0.10474314857552126,0.151892014322631,0.795408163265306,0.6321428571428571
chain_saw_0373.npz,3,3,3,3,1,1,1,0.0946049359893373,0.12654099716694822,0.956734693877551,0.9347959183673469
chain_saw_0374.npz,3,3,3,3,1,1,1,0.10161065150738985,0.14326030751933205,0.9244897959183673,0.8882653061224489
chain_saw_0375.npz,3,3,3,3,1,1,1,0.1481829195385841,0.10567134764678475,0.938877551020408,0.966734693877551
chain_saw_0376.npz,3,3,3,3,1,1,1,0.11594550760825204,0.1373281867189988,0.901938775510204,0.8504081632653061
chain_saw_0377.npz,3,3,3,3,1,1,1,0.15392940539137498,0.13960051667782375,0.9037755102040814,0.9466326530612243
chain_saw_0378.npz,3,3,3,3,1,1,1,0.12007878779256735,0.12085753309865334,0.9226530612244898,0.8954081632653061
chain_saw_0379.npz,3,3,3,3,1,1,1,0.16097636575429555,0.16510605204342865,0.8502040816326529,0.7327551020408163
chain_saw_0380.npz,3,3,3,3,1,1,1,0.31269415605277623,0.28424570234736185,0.42173469387755097,0.5298979591836734
chain_saw_0381.npz,3,3,3,3,1,1,1,0.10271739684530637,0.12450533070990709,0.9160204081632651,0.8611224489795918
chain_saw_0382.npz,3,3,3,3,1,1,1,0.1643270008879683,0.10687614324853749,0.8916326530612244,0.919156101220037
chain_saw_0383.npz,3,3,3,3,1,1,1,0.1570869487144004,0.21676366785765427,0.9107885408203652,0.8966936564925025
chain_saw_0384.npz,3,3,3,3,1,1,1,0.13306779994138887,0.1370384003458954,0.9340816326530611,0.9055803258495062
chain_saw_0385.npz,3,3,3,3,1,1,1,0.11454227439460699,0.1008276241086181,0.9219934408338346,0.9524101401993258
chain_saw_0386.npz,3,3,3,3,1,1,1,0.13267788799313832,0.213670496956104,0.9444113486234639,0.8311014662434011
church_0001.npz,4,4,4,4,1,1,1,0.08933728896675962,0.09998272993538818,0.9548979591836733,0.9391836734693877
church_0002.npz,4,4,4,4,1,1,1,0.1676305195963414,0.3136500170545651,0.743265306122449,0.45270029566614967
church_0003.npz,4,4,4,4,1,1,1,0.09959426838375167,0.10971664012324374,0.941705074197821,0.8890251285900505
church_0004.npz,4,4,4,4,1,1,1,0.159037300489064,0.18763523803192186,0.8689662255678676,0.831003167915343
church_0005.npz,4,4,4,4,1,1,1,0.04288723622710019,0.11071136993183762,0.9754081632653059,0.8528571428571429
church_0006.npz,4,4,4,4,1,1,1,0.08407478452584476,0.13050638072997378,0.9507142857142856,0.8928571428571428
church_0007.npz,4,4,4,4,1,1,1,0.08330317576967343,0.08684849468430939,0.9472448979591835,0.898469387755102
church_0008.npz,4,4,4,4,1,1,1,0.11394263363738906,0.0960595114079658,0.7790816326530613,0.7851020408163264
church_0009.npz,4,4,4,4,1,1,1,0.1302455214342971,0.13236876400193057,0.923324765475426,0.951026811247213
church_0010.npz,4,4,4,4,1,1,1,0.13184473434047272,0.18211765290412277,0.9336734693877551,0.8710204081632652
church_0011.npz,4,4,4,4,1,1,1,0.06474629278767251,0.06009993976604711,0.9345918367346938,0.9328571428571427
church_0012.npz,4,4,4,4,1,1,1,0.10913384740511667,0.0879362409717336,0.7699999999999998,0.8340816326530611
church_0013.npz,4,4,4,4,1,1,1,0.08388354478322493,0.07017113058796191,0.8891836734693876,0.927142857142857
church_0014.npz,4,4,4,4,1,1,1,0.10681467336640059,0.12183257577179699,0.9332653061224488,0.9443877551020408
church_0015.npz,4,4,4,4,1,1,1,0.15351414582722783,0.21698134915533757,0.7713265306122448,0.7802750072693879
church_0016.npz,4,4,4,4,1,1,1,0.11029212111962843,0.08364016284942016,0.9319041540847475,0.9537472717016745
church_0017.npz,4,4,4,4,1,1,1,0.20156660217111702,0.207292778799208,0.3191836734693877,0.3454081632653061
church_0018.npz,4,4,4,4,1,1,1,0.08958145423513184,0.10160496736730464,0.9457142857142855,0.9272448979591836
church_0019.npz,4,4,4,4,1,1,1,0.084404062355486,0.12091147713930737,0.9529591836734693,0.8644897959183674
church_0020.npz,4,4,4,4,1,1,1,0.07589454636758237,0.09543987115290685,0.9704081632653061,0.9435714285714284
church_0021.npz,4,4,4,4,1,1,1,0.10769051110628038,0.11188632892253098,0.7858163265306123,0.7705102040816326
church_0022.npz,4,4,4,4,1,1,1,0.06474567322490887,0.14302941600154145,0.9838775510204081,0.9147959183673469
church_0023.npz,4,4,4,4,1,1,1,0.07966632110074294,0.11022722575504139,0.8681632653061223,0.7714285714285714
church_0024.npz,4,4,4,4,1,1,1,0.08214401692703212,0.1374095246080549,0.8035714285714285,0.5572448979591836
church_0025.npz,4,4,4,4,1,1,1,0.08398430304518184,0.12754515422984697,0.811938775510204,0.7197959183673468
church_0026.npz,4,4,4,4,1,1,1,0.10680241358319208,0.12019087679590243,0.5822448979591837,0.506734693877551
church_0027.npz,4,9,9,8,0,0,0,0.1446258793799448,0.27236124126514694,0.7580612244897958,0.18377551020408162
church_0028.npz,4,4,4,4,1,1,1,0.08805721901174524,0.11868489171388012,0.9495918367346938,0.9099999999999999
church_0029.npz,4,4,4,4,1,1,1,0.10101311476652404,0.13169846024159707,0.7356979060635275,0.6870120152210881
church_0030.npz,4,4,4,4,1,1,1,0.06733253369826282,0.0788080477702558,0.5011224489795918,0.4337755102040816
church_0031.npz,4,4,4,4,1,1,1,0.09329864552215482,0.16499715068706716,0.9225431214484466,0.7439534685131832
church_0032.npz,4,4,4,4,1,1,1,0.11313896085032309,0.13736112154841124,0.8889795918367346,0.8865306122448978
church_0033.npz,4,4,4,4,1,1,1,0.07339949197088062,0.09306618980367862,0.8212244897959183,0.8761224489795919
church_0034.npz,4,4,4,4,1,1,1,0.10140022454598117,0.12499546021595977,0.8975510204081633,0.8259183673469387
church_0035.npz,4,4,4,4,1,1,1,0.08149672787260881,0.11240342286380899,0.9667083347108543,0.9290032912025775
church_0036.npz,4,4,4,4,1,1,1,0.1020694962360228,0.14343917945719736,0.9698392762785293,0.9406481551444881
church_0037.npz,4,4,4,4,1,1,1,0.09600923107526245,0.12867450515332565,0.9560204081632652,0.9173469387755101
church_0038.npz,4,4,7,7,1,0,0,0.43476242977419055,0.4999100951577708,0.11399805609271804,-0.13614303513630122
church_0039.npz,4,4,4,4,1,1,1,0.04446998256865309,0.07411162772903548,0.8979591836734693,0.7817346938775509
church_0040.npz,4,4,4,4,1,1,1,0.07966706227388637,0.06854265499758765,0.9261224489795917,0.9392857142857142
church_0041.npz,4,4,4,4,1,1,1,0.08059549787061566,0.14345156617005234,0.9698716807156081,0.9263102254853243
church_0042.npz,4,4,4,4,1,1,1,0.09633567887760536,0.11031330659363567,0.9540816326530611,0.9501020408163264
church_0043.npz,4,4,4,4,1,1,1,0.09492407847326305,0.13438986547910337,0.9456363685824127,0.8950228325063496
church_0044.npz,4,4,4,4,1,1,1,0.1287941960028499,0.13251935213167929,0.8487755102040815,0.8390816326530612
church_0045.npz,4,4,4,4,1,1,1,0.12486688292003428,0.13451143664555038,0.9019909291563042,0.8579743415168796
church_0046.npz,4,4,4,4,1,1,1,0.1007677521496891,0.07359514871647863,0.9790220156846521,0.9797948687962348
church_0047.npz,4,4,4,4,1,1,1,0.0699901606278327,0.12402943161066846,0.8787755102040815,0.6459183673469387
church_0048.npz,4,4,4,4,1,1,1,0.06760020562355205,0.11816915997921007,0.9514285714285713,0.8729591836734693
church_0049.npz,4,4,4,4,1,1,1,0.07591062675172193,0.1268963484015466,0.9323469387755101,0.8614285714285713
church_0050.npz,4,4,4,4,1,1,1,0.09945485188389294,0.12833050194063111,0.8745918367346939,0.8081632653061224
church_0051.npz,4,4,4,4,1,1,1,0.09841151994459799,0.17226245368379034,0.9560447973722482,0.8699711730170885
church_0052.npz,4,4,4,4,1,1,1,0.08549728184495153,0.08885974019024862,0.9701020408163264,0.966118996764651
church_0053.npz,4,4,4,4,1,1,1,0.11611188186132808,0.14535712016899754,0.9348979591836735,0.858469387755102
church_0054.npz,4,4,4,4,1,1,1,0.15788685271884778,0.18095365691410753,0.8226230263652876,0.7704788389966015
church_0055.npz,4,4,4,4,1,1,1,0.09739170483156251,0.1334086409428739,0.8791713485927398,0.8065108726556498
church_0056.npz,4,4,4,4,1,1,1,0.11049434503963651,0.10408205478699738,0.9546499157147486,0.9705353703815777
church_0057.npz,4,4,4,4,1,1,1,0.07375284206974124,0.11470895602146555,0.7226530612244897,0.6711224489795917
church_0058.npz,4,4,4,4,1,1,1,0.099652018650276,0.09845569352649125,0.8123469387755101,0.8370408163265305
church_0059.npz,4,4,4,4,1,1,1,0.10708904754589273,0.0972709121438287,0.8985714285714285,0.8434693877551019
church_0060.npz,4,4,4,4,1,1,1,0.13648162794978394,0.14916385508978952,0.8656800485957005,0.8585353685978582
church_0061.npz,4,4,4,4,1,1,1,0.07941591415720642,0.14238379378382174,0.8558163265306121,0.8041836734693878
church_0062.npz,4,4,4,4,1,1,1,0.07819195210371213,0.09805151579907262,0.9372448979591836,0.8882653061224489
church_0063.npz,4,4,4,4,1,1,1,0.08632530476919048,0.1598541322777228,0.9404081632653061,0.8460419911424175
church_0064.npz,4,4,4,4,1,1,1,0.11290352260383361,0.09954453952572512,0.9486708505535996,0.963953162384133
church_0065.npz,4,4,4,4,1,1,1,0.14510630803704705,0.10749167034278666,0.9390816326530611,0.8970408163265304
church_0066.npz,4,4,4,4,1,1,1,0.08424456566479387,0.08600669156161533,0.810408163265306,0.7012244897959183
