filename,true_label,teacher_pred,kd_pred,baseline_pred,teacher_correct,kd_correct,baseline_correct,js_teacher_kd,js_teacher_baseline,spearman_teacher_kd,spearman_teacher_baseline,ssim_teacher_kd,ssim_teacher_baseline,miou_teacher_kd,miou_teacher_baseline
cassette_player_0257.npz,2,2,6,2,1,0,1,0.4603172184146442,0.21311980916080667,0.0549023849640431,0.7868301178276893,0.570531521408091,0.9205987943106734,0.4098092517864774,0.6507965395066373
cassette_player_0258.npz,2,2,2,2,1,1,1,0.09779494857099207,0.1196095121193888,0.770408163265306,0.7192857142857142,0.9740265145023126,0.9581101296453896,0.6377499192396334,0.5960331916421213
cassette_player_0259.npz,2,2,2,2,1,1,1,0.13834999854647975,0.10544350437457736,0.8178571428571427,0.888877551020408,0.9524321410921036,0.9688278978649011,0.651319116743957,0.7279056267302335
cassette_player_0260.npz,2,2,2,2,1,1,1,0.15513970850638534,0.10964695325273688,0.7308163265306121,0.8262244897959183,0.9286353691702269,0.959700279561815,0.5685792631133182,0.6978025747503861
cassette_player_0261.npz,2,2,2,2,1,1,1,0.11746484884463182,0.13048679955115064,0.9157142857142856,0.9180612244897959,0.9685379073941892,0.9698950448257008,0.7040575057385501,0.748390557599298
cassette_player_0262.npz,2,2,2,2,1,1,1,0.11990010061610967,0.1249236725561559,0.8759183673469387,0.8513265306122448,0.9659409867088089,0.9576798764287928,0.7270849204676169,0.6384545451996034
cassette_player_0263.npz,2,2,2,2,1,1,1,0.1384482933329013,0.1060961423438451,-0.07183673469387755,0.5990816326530611,0.9372108987365594,0.9643538970131998,0.3770606592565217,0.5545672222659895
cassette_player_0264.npz,2,2,2,2,1,1,1,0.12014989813548575,0.13682569211675463,0.7137755102040816,0.5659183673469387,0.9596594774679487,0.943988394625221,0.5729759944753455,0.5621548389222704
cassette_player_0265.npz,2,2,2,2,1,1,1,0.12333147514840029,0.14415874021610484,0.8785714285714284,0.8672448979591836,0.9674724379931531,0.9537535235053417,0.6780304898900504,0.6919347355128109
cassette_player_0266.npz,2,2,2,2,1,1,1,0.10864512304261403,0.17561000224099088,0.9307142857142856,0.7618367346938775,0.9734053883514476,0.9277730789068714,0.7335918653524071,0.6440193605960278
cassette_player_0267.npz,2,2,2,2,1,1,1,0.10978701644295222,0.1430497262487161,0.8893877551020407,0.8494897959183674,0.9716155353087556,0.9389075162660713,0.7334273277326953,0.6455007603707886
cassette_player_0268.npz,2,2,2,2,1,1,1,0.08744942753918068,0.14129766738690874,0.9681187098959854,0.8748979591836735,0.9853852268724191,0.9570459932149082,0.7948197119545161,0.6613454779364198
cassette_player_0269.npz,2,2,2,2,1,1,1,0.15524050000268436,0.13347898015432005,0.8909926291594844,0.8820122965190552,0.9493196353452287,0.9707363553344195,0.7540963825676388,0.8087775784240214
cassette_player_0270.npz,2,2,2,2,1,1,1,0.14797062553171747,0.1274170893826565,0.8976530612244897,0.8559183673469387,0.9473803487918291,0.9614934745798162,0.7090130249195524,0.7302558288369524
cassette_player_0271.npz,2,2,2,2,1,1,1,0.10602170847998617,0.12208450320713911,0.6886734693877551,0.7496938775510203,0.9620150289265501,0.950910492639789,0.6029910111572133,0.6214208858155965
cassette_player_0272.npz,2,2,2,2,1,1,1,0.14676096332907929,0.17080379005842092,0.8893877551020407,0.8024489795918366,0.9525788392256925,0.9373665184701911,0.7356470917281902,0.6793455142432082
cassette_player_0273.npz,2,2,2,2,1,1,1,0.09232605376820792,0.11060979374478441,0.883469387755102,0.8215306122448979,0.9765239451593604,0.962597976747324,0.7401381534854571,0.6319034378020264
cassette_player_0274.npz,2,2,2,2,1,1,1,0.13330799252482034,0.14492898151832362,0.6776530612244897,0.6570408163265304,0.9409339781305858,0.9368925536511432,0.5298020527244522,0.5628586658995361
cassette_player_0275.npz,2,2,2,2,1,1,1,0.10441052728641988,0.12178733808944536,0.955785357115382,0.9504377308435936,0.974807212262392,0.9738958718158361,0.7543497596652782,0.8118042192892778
cassette_player_0276.npz,2,2,2,2,1,1,1,0.1456372764565114,0.15773717336323415,0.9582653061224488,0.855,0.9569086466230848,0.9411365846854346,0.7635314917332648,0.682583386298649
cassette_player_0277.npz,2,2,2,2,1,1,1,0.22302928741216174,0.16778387557334384,0.875048765097838,0.8581851580638923,0.9258737019281099,0.9387201907311927,0.745233158458798,0.7156319203438086
cassette_player_0278.npz,2,2,2,2,1,1,1,0.13804152518593932,0.07191702955254661,0.861938775510204,0.9535714285714285,0.9610555866527194,0.9852630664239673,0.6577138364391895,0.7702814204350796
cassette_player_0279.npz,2,2,2,2,1,1,1,0.1273703612121882,0.1780557603595311,0.8401020408163264,0.6787755102040814,0.9547037559580405,0.913446182229824,0.6442105082579234,0.5605830183760738
cassette_player_0280.npz,2,2,2,2,1,1,1,0.10523361231048423,0.09769901819752955,0.9695905824944369,0.9511224489795919,0.985460076269329,0.9790767449546932,0.8520886236067046,0.7623085298414819
cassette_player_0281.npz,2,2,2,2,1,1,1,0.13992107766592546,0.11376293039049297,0.46499999999999997,0.7025510204081633,0.9407032870604429,0.9602967593761991,0.4770091882485696,0.5835837533102193
cassette_player_0282.npz,2,2,2,2,1,1,1,0.11535856244060241,0.16488734415501255,0.7488775510204081,0.8053061224489795,0.9538064513235701,0.9301866481202211,0.5707678406250547,0.598489020148372
cassette_player_0283.npz,2,2,2,2,1,1,1,0.09740435680581393,0.0809779499247311,0.9174489795918367,0.9377551020408161,0.979983707238303,0.983522814611683,0.7090936690222992,0.72723346830533
cassette_player_0284.npz,2,2,2,2,1,1,1,0.23392289127939975,0.1832534190419938,0.9207513518500778,0.8779366700715017,0.9075120546070821,0.9520506731742805,0.7354991194038311,0.7947572929550057
cassette_player_0285.npz,2,2,2,2,1,1,1,0.10111054973892376,0.15809532520314487,0.898673469387755,0.8068367346938774,0.9775346083589069,0.9461632991253371,0.7178822761857285,0.6722200303464778
cassette_player_0286.npz,2,2,2,2,1,1,1,0.12494545075964918,0.11207655595455072,0.9461224489795917,0.9287755102040816,0.9641137104184802,0.9734079125335405,0.7500504751535324,0.7215331516040869
cassette_player_0287.npz,2,2,2,2,1,1,1,0.1264247888792909,0.11899710895090236,0.5372448979591836,0.6201020408163265,0.9517320560069341,0.954343033052763,0.5183699027954483,0.5338325755190512
cassette_player_0288.npz,2,2,2,2,1,1,1,0.16169804386045006,0.11790713657846599,0.8140816326530611,0.8990816326530612,0.9529877516679037,0.9757377920918455,0.6475246145678218,0.7758519392717305
cassette_player_0289.npz,2,2,2,2,1,1,1,0.16273368073076416,0.17500039331769945,0.8701834592081527,0.8510574240798117,0.9300201974343706,0.9270198338205167,0.665900233143422,0.656176277843476
cassette_player_0290.npz,2,2,2,2,1,1,1,0.10372762604776743,0.14478049085320358,0.896938775510204,0.7338775510204081,0.9715292372465505,0.9499973267945575,0.761123494547219,0.6463153913146832
cassette_player_0291.npz,2,2,2,2,1,1,1,0.0954948993656839,0.15333516913306358,0.9159183673469388,0.7287755102040816,0.9778137271753322,0.939484096605844,0.7125913710649583,0.5648415106476354
cassette_player_0292.npz,2,2,2,2,1,1,1,0.12697557699573636,0.1365707835205431,0.8608163265306122,0.8265306122448979,0.9566735180685012,0.9475062239753074,0.636144002217136,0.5987569020430593
cassette_player_0293.npz,2,2,2,2,1,1,1,0.08880101704427593,0.0943867598106115,0.9203061224489795,0.9238775510204081,0.9761122595963971,0.9759168028173716,0.7023462197472855,0.7046295653518878
cassette_player_0294.npz,2,2,2,2,1,1,1,0.08711667382199266,0.07541113560995498,0.8335714285714285,0.8842857142857141,0.9785167142951466,0.9843558681405232,0.6304420411447847,0.6938665931926385
cassette_player_0295.npz,2,2,2,2,1,1,1,0.10794300088488813,0.09521276467918506,0.7190816326530611,0.7974489795918367,0.9680185339068997,0.9767894495631679,0.5826265496003858,0.72435053166568
cassette_player_0296.npz,2,2,2,2,1,1,1,0.10461474490891273,0.10016604586820792,0.8551020408163265,0.8670408163265304,0.9677935810425553,0.9682844644132858,0.6507786914045635,0.7267230585532276
cassette_player_0297.npz,2,2,2,2,1,1,1,0.11001924565499885,0.08925428416969222,0.9318704054328532,0.9140087054382477,0.9752171237311299,0.9804053348946937,0.7258230258763424,0.6967852940272342
cassette_player_0298.npz,2,2,2,2,1,1,1,0.12465308367561295,0.14650488100303938,0.8573469387755102,0.7960204081632652,0.9610481897523286,0.9420165193691853,0.6582203498950757,0.6368525960610455
cassette_player_0299.npz,2,2,2,2,1,1,1,0.10244020733963508,0.11493666292216223,0.8392857142857142,0.7190816326530611,0.9744796918927878,0.9541236808417386,0.6925536345667274,0.5921369030195707
cassette_player_0300.npz,2,2,2,2,1,1,1,0.09877521236501918,0.11310836032921102,0.9239638882032725,0.9222227005071776,0.9769937910432294,0.9674512789177709,0.7733161422313346,0.7642410609095298
cassette_player_0301.npz,2,2,2,2,1,1,1,0.1277940872721276,0.18233116041048164,0.8574489795918367,0.8188775510204082,0.961473836088232,0.9273296826446537,0.6508447138125182,0.6065920798226733
cassette_player_0302.npz,2,2,2,2,1,1,1,0.11738110706595191,0.16315905832774902,0.9127551020408162,0.8268068065651234,0.9767231735768047,0.9468010315550107,0.757296168428995,0.6786056045071122
cassette_player_0303.npz,2,2,2,2,1,1,1,0.10478203722568713,0.09099693897182068,0.8447664483985652,0.8586734693877551,0.9716014695639412,0.971294768480244,0.6425580673104376,0.6350339669951565
cassette_player_0304.npz,2,2,2,2,1,1,1,0.10177373519669453,0.12454187343273543,0.928673469387755,0.9668333553763921,0.9790132524330121,0.9821791733523012,0.7296188445021892,0.8234956346424518
cassette_player_0305.npz,2,2,2,2,1,1,1,0.11782200745124012,0.14723013432132445,0.9462244897959183,0.9581632653061224,0.982530904980467,0.9717602238508805,0.8045191811388476,0.8336641371470335
cassette_player_0306.npz,2,2,2,2,1,1,1,0.09350710237656863,0.14166849271877624,0.9563265306122448,0.8411224489795918,0.9848916064347484,0.9625009476578957,0.7700616221135109,0.6809489919775723
cassette_player_0307.npz,2,2,2,2,1,1,1,0.08054108041592482,0.09539527990345026,0.9475510204081632,0.9189795918367346,0.9872556232768221,0.9732151934342229,0.7361920958233814,0.7324161067842054
cassette_player_0308.npz,2,2,2,2,1,1,1,0.14639599390309138,0.16018643019313877,0.8629591836734694,0.8531632653061224,0.9514105250817744,0.9452079677853671,0.6800513433785431,0.6887689950280437
cassette_player_0309.npz,2,2,2,2,1,1,1,0.1253610446778601,0.1174285067969775,0.8333673469387753,0.7878571428571428,0.9511957816836001,0.9474954377615868,0.7229106615814999,0.6521174000032778
cassette_player_0310.npz,2,2,2,2,1,1,1,0.07126609310542328,0.0981630444631977,0.977140529631513,0.9560159249700274,0.9896453034686955,0.9801890283194168,0.8469175586752529,0.8132705476895088
cassette_player_0311.npz,2,2,2,2,1,1,1,0.09826088874839566,0.12261123041206796,0.6539795918367346,0.7092857142857143,0.9706109384336166,0.9520109749499104,0.6184647786084106,0.60085081371921
cassette_player_0312.npz,2,2,2,2,1,1,1,0.09131862079692511,0.126495179497851,0.7305102040816325,0.6523469387755101,0.9728675932836093,0.9493071512162715,0.5648486702694842,0.5808611166053524
cassette_player_0313.npz,2,2,2,2,1,1,1,0.09705714015357568,0.14272395432015697,0.874081632653061,0.7927551020408163,0.976862576143254,0.946689219085814,0.6705661423603607,0.6141413750513637
cassette_player_0314.npz,2,2,2,2,1,1,1,0.10057917467254879,0.1346133018105481,0.9563265306122448,0.9320408163265305,0.9820423760964665,0.9551444390519991,0.7682868250994158,0.7426771339230922
cassette_player_0315.npz,2,2,2,2,1,1,1,0.07926592346925711,0.08977788300398881,0.7864285714285714,0.7970408163265306,0.9803473990972551,0.9766558899664112,0.6351060831864023,0.6698959520728821
cassette_player_0316.npz,2,2,2,2,1,1,1,0.16638609718256372,0.26238065296924434,0.6795918367346939,0.21673469387755098,0.9190222837199274,0.7798933889000152,0.5356259946711427,0.41229956588090594
cassette_player_0317.npz,2,2,2,2,1,1,1,0.09857711693717466,0.18639508734297694,0.9512244897959182,0.8554299857371712,0.984503745047545,0.9379711260314555,0.8799627941343509,0.7642255639472
cassette_player_0318.npz,2,2,2,2,1,1,1,0.14411189138377992,0.1875713822962195,0.8001020408163264,0.5551020408163265,0.9418081965233214,0.9109439812735045,0.6334634576957976,0.547432502193541
cassette_player_0319.npz,2,2,2,2,1,1,1,0.1323042388712092,0.09296670988640199,0.8569387755102039,0.8712244897959184,0.9565539097740164,0.9727271213651679,0.7054762482615801,0.6799165971440104
cassette_player_0320.npz,2,2,2,2,1,1,1,0.09114760315036867,0.0924958064239346,0.9241836734693877,0.9175510204081632,0.9829031908510062,0.9778779649446894,0.7425341553357482,0.6941490442323275
cassette_player_0321.npz,2,2,2,2,1,1,1,0.1132802624801456,0.12460296242889532,0.8289795918367346,0.6722448979591836,0.9671278467788686,0.9515937959301035,0.6419895776894842,0.5739498405150861
cassette_player_0322.npz,2,2,2,2,1,1,1,0.1489132291048085,0.10553471972471477,0.6804081632653061,0.7595918367346937,0.9331813631562121,0.962798248153835,0.54013982436185,0.5859895352141041
cassette_player_0323.npz,2,2,2,2,1,1,1,0.09336736947386268,0.09698668341987912,0.9381632653061224,0.8866326530612243,0.9865916560361553,0.979325277645644,0.8035399456616713,0.7310929244422466
cassette_player_0324.npz,2,2,2,2,1,1,1,0.11110594238429478,0.14945058598427305,0.7810204081632652,0.8034693877551019,0.9692034274519681,0.9438519532300642,0.6710458976626528,0.6912564862748318
cassette_player_0325.npz,2,2,2,2,1,1,1,0.1008712811263957,0.09297713492230286,0.8334693877551019,0.8581632653061223,0.9678690579233428,0.9713566484019706,0.6837859676867413,0.709617612505678
cassette_player_0326.npz,2,2,2,2,1,1,1,0.1037028821577224,0.09811479121785105,0.9594897959183671,0.920612244897959,0.9800914435843515,0.9708843743567878,0.8032690779735567,0.7123285902850598
cassette_player_0327.npz,2,2,2,2,1,1,1,0.09978626303761827,0.09863550472197892,0.9011224489795918,0.9063265306122448,0.9765290559883365,0.9754579733383284,0.7549579099549091,0.6944304440929002
cassette_player_0328.npz,2,2,2,2,1,1,1,0.11322221745708487,0.14615771966377716,0.7559183673469386,0.8385714285714284,0.9703658796979244,0.9432531860969924,0.6092185927823408,0.6829972564774115
cassette_player_0329.npz,2,2,2,2,1,1,1,0.10858420583812153,0.11077902858074483,0.9082653061224489,0.8299999999999998,0.9735836746039883,0.9689012383515381,0.7110863676699163,0.6339576805689678
cassette_player_0330.npz,2,2,2,2,1,1,1,0.12868994147437868,0.12124751446929039,0.4765306122448979,0.5860204081632653,0.953485659659859,0.9552820406795435,0.5226694512967897,0.5531249058293216
cassette_player_0331.npz,2,2,2,2,1,1,1,0.10223409017353315,0.09584538265992792,0.483469387755102,0.7383673469387755,0.9641682137460256,0.9740594804694436,0.5009757648652758,0.6870998911171163
cassette_player_0332.npz,2,2,2,2,1,1,1,0.08136440563129586,0.10457270692131355,0.5875510204081632,0.5641836734693878,0.979457194511766,0.9657416212379019,0.6638740007543275,0.6508533944992303
cassette_player_0333.npz,2,2,2,2,1,1,1,0.0678592547699599,0.0812930485604605,0.8680612244897957,0.830612244897959,0.9845712535838409,0.9787124409012431,0.673526122939029,0.6485854507939499
cassette_player_0334.npz,2,2,2,2,1,1,1,0.07491906523855102,0.10256321565791256,0.8920408163265307,0.8471428571428571,0.985819308307436,0.9663099525170976,0.7054400662107427,0.7758873941926719
cassette_player_0335.npz,2,2,2,2,1,1,1,0.11295987881593335,0.10919519604474875,0.9159183673469388,0.8941836734693878,0.9690981720044191,0.975936643486541,0.6970102210199014,0.704606558406957
cassette_player_0336.npz,2,2,2,2,1,1,1,0.10933256572114543,0.13370967441346726,0.8593877551020407,0.8415306122448979,0.9750026425420896,0.9518805212070655,0.6387347377830309,0.6372515610018681
cassette_player_0337.npz,2,2,2,2,1,1,1,0.10481520380068197,0.13397109660429513,0.49030612244897953,0.34367346938775506,0.9672048983773648,0.9373867206327456,0.48825694417314824,0.45450295723420464
cassette_player_0338.npz,2,2,2,2,1,1,1,0.13675530172696562,0.2197662110400596,0.9069357724562365,0.7810604874590704,0.9595977284392262,0.9147816031039679,0.7299952611457649,0.5944389042782079
cassette_player_0339.npz,2,2,2,2,1,1,1,0.08205907390367125,0.07324009488290881,0.9245918367346937,0.9170408163265306,0.9860962165531408,0.9841133770429741,0.7171052810717361,0.7095857818724531
cassette_player_0340.npz,2,2,2,2,1,1,1,0.12139907815087084,0.14847674897175012,0.21418367346938771,0.11061224489795918,0.9497572526731433,0.9304763446428744,0.4499493173167168,0.4384995804128659
cassette_player_0341.npz,2,2,2,2,1,1,1,0.11575087369663803,0.13085164176863365,0.8286734693877551,0.705,0.9721787604542588,0.9507177600199956,0.6347855283337338,0.5805743129195006
cassette_player_0342.npz,2,2,2,2,1,1,1,0.08666001485377736,0.1443203751272373,0.8777551020408162,0.8944897959183673,0.9784563541870749,0.9422408610400662,0.6651454794413626,0.6707274435736255
cassette_player_0343.npz,2,2,2,2,1,1,1,0.10028687135765914,0.10777898212341123,0.8477551020408162,0.8547959183673468,0.9772883321357536,0.970027449292927,0.6479084637415932,0.7133924397217284
cassette_player_0344.npz,2,2,2,2,1,1,1,0.11273010322413228,0.1140430081723914,0.8985714285714285,0.8284693877551019,0.9703810046735225,0.9654337789262492,0.6988268973115321,0.647013457248234
cassette_player_0345.npz,2,2,2,2,1,1,1,0.0854101885681487,0.12518187003750478,0.9268367346938775,0.9244897959183673,0.9856868380833883,0.9638088933169471,0.8273614859671135,0.7535730176125789
cassette_player_0346.npz,2,2,2,2,1,1,1,0.08085619943666998,0.06569653234582315,0.9685714285714284,0.9697959183673468,0.9904901233980133,0.9883224254642763,0.897327327225601,0.8641359256448771
cassette_player_0347.npz,2,2,2,2,1,1,1,0.11066822918326054,0.13651228724342904,0.7285714285714285,0.7964285714285713,0.9637327118128532,0.9546862942276386,0.5637864808069049,0.6138338766386522
cassette_player_0348.npz,2,2,2,2,1,1,1,0.08356734460434032,0.06450205925623859,0.9427551020408163,0.9378571428571427,0.9885804094033054,0.9882218064700479,0.7386953727257519,0.7387223937050111
cassette_player_0349.npz,2,2,2,2,1,1,1,0.10743229169644879,0.10540121813257229,0.700204081632653,0.6303061224489795,0.9635111103025488,0.9628813580694557,0.5612072597898402,0.5315683587335626
cassette_player_0350.npz,2,2,2,2,1,1,1,0.13899908052512902,0.11542914507437643,0.8310204081632653,0.8661224489795917,0.947432986216284,0.9707901033137755,0.6933389556251449,0.6890599084494039
cassette_player_0351.npz,2,2,2,2,1,1,1,0.1556870243504776,0.13712197330492545,0.7255102040816326,0.7460204081632652,0.9370201775732814,0.9436805250578193,0.5916158181924056,0.5762081921274544
cassette_player_0352.npz,2,2,2,2,1,1,1,0.0957317047678318,0.13087921985157075,0.846734693877551,0.7027551020408163,0.97252909471998,0.9443033069700345,0.6547702124499297,0.5715403358033966
cassette_player_0353.npz,2,2,2,2,1,1,1,0.13631096828039102,0.17198297451847144,0.9068272319901436,0.8285539383893737,0.9645456931946156,0.9355308902112238,0.6881208056976988,0.6263768068720826
cassette_player_0354.npz,2,2,2,2,1,1,1,0.11338939642699988,0.13228065229870947,0.921318506685462,0.9228885220069944,0.9720519050318892,0.9586768778999882,0.7194549074876957,0.7271790798639296
cassette_player_0355.npz,2,2,2,2,1,1,1,0.16837549781734423,0.14638015019447653,0.825204081632653,0.8126530612244897,0.9276219193627041,0.9374935790254445,0.6111070338764423,0.6220757538947932
cassette_player_0356.npz,2,2,2,2,1,1,1,0.14562588679107613,0.1587196218252221,0.8697959183673468,0.7999999999999998,0.9618873506939564,0.9381217778069849,0.7364674085697507,0.6457525397212761
cassette_player_0357.npz,2,2,2,2,1,1,1,0.17394364598468448,0.18716656884987384,0.6992857142857142,0.6587755102040816,0.9288590054140654,0.9104703987992608,0.5894631500540094,0.5685052266081576
chain_saw_0001.npz,3,3,3,3,1,1,1,0.10856661851767008,0.09234965301318307,0.9276530612244897,0.9480612244897958,0.9749789375678407,0.9811519113742921,0.7823492504512478,0.8336755089994106
chain_saw_0002.npz,3,3,3,3,1,1,1,0.13327431608763463,0.1093918777724155,0.9286971609440529,0.9399219370899539,0.9591350702377552,0.9726473620038024,0.7282162735155421,0.7219923144117625
chain_saw_0003.npz,3,3,3,3,1,1,1,0.16146380690557774,0.12206394879342261,0.8505102040816326,0.9023469387755101,0.9393015423324623,0.9650860033968841,0.6726636995591723,0.744464073722485
chain_saw_0004.npz,3,3,3,3,1,1,1,0.13594849446940793,0.14967230421946287,0.9190816326530611,0.8898418719328065,0.9496118094254605,0.9771477849486537,0.7472919615012203,0.7601606358328029
chain_saw_0005.npz,3,3,3,3,1,1,1,0.11037804917817418,0.101194566167826,0.9238775510204081,0.9207142857142856,0.9607718567895159,0.9732413767829006,0.7186562053821157,0.7167944812066585
chain_saw_0006.npz,3,3,3,3,1,1,1,0.10843229839269565,0.09276425816182098,0.935176918082823,0.9271753300056998,0.9751785805438061,0.9805287793033727,0.755130251084271,0.740994559612651
chain_saw_0007.npz,3,3,3,3,1,1,1,0.1228052949807776,0.1752962547090277,0.9042857142857142,0.7531632653061223,0.9691318468373792,0.9370493380450389,0.7890406256524243,0.6503403163591598
chain_saw_0008.npz,3,3,3,3,1,1,1,0.1441345738141798,0.19138057124870503,0.8963265306122449,0.7661224489795918,0.9644436133863131,0.9265151040574837,0.772726069149112,0.6192841521605936
chain_saw_0009.npz,3,3,3,3,1,1,1,0.08941230281426574,0.10004614365997376,0.9831079677030934,0.9546081495671436,0.984811876059996,0.9897209781219286,0.9232089453440621,0.8669574697374598
chain_saw_0010.npz,3,3,3,3,1,1,1,0.14083148250637692,0.10170922686817158,0.8728571428571427,0.9391836734693877,0.9386137860612258,0.9674635069484178,0.6801376025514054,0.7552534559959294
chain_saw_0011.npz,3,3,3,3,1,1,1,0.09446626115020727,0.15964326970801623,0.9610615265668945,0.8485838500294349,0.981050069563024,0.9476274060589865,0.7863304638423226,0.654179868427829
chain_saw_0012.npz,3,3,3,3,1,1,1,0.1454541109187012,0.10221187378236814,0.9094619763667587,0.9316564201097903,0.9438018735736811,0.9749260645161526,0.71270486648137,0.749981142612185
chain_saw_0013.npz,3,3,3,3,1,1,1,0.09760370960925571,0.12012284636440725,0.960204081632653,0.9443877551020408,0.9741534895912412,0.9594426727587766,0.8800050660846862,0.8060933348713795
chain_saw_0014.npz,3,3,3,3,1,1,1,0.1861163087865648,0.17684701633027952,0.8518367346938774,0.830612244897959,0.9324709635661508,0.9266170747048151,0.695330973412766,0.6720812381157261
chain_saw_0015.npz,3,3,3,3,1,1,1,0.1308597244665977,0.15676721572746471,0.9517346938775509,0.8779591836734694,0.9708236860636419,0.9541855336885362,0.8746311539726981,0.7094609191713775
chain_saw_0016.npz,3,3,3,3,1,1,1,0.08632241666668711,0.09438894071084729,0.9583673469387753,0.9296938775510204,0.9858784429802775,0.9894061365110515,0.8784455827868844,0.8447130137085592
chain_saw_0017.npz,3,3,3,3,1,1,1,0.20979428283751148,0.2918684387524606,0.8445155597028337,0.6810164853924164,0.9301970073570088,0.8253487400427867,0.696107721677022,0.5962740283725056
chain_saw_0018.npz,3,3,3,3,1,1,1,0.17108414456703502,0.16282535446904756,0.895816326530612,0.8825210800191857,0.9225922495758132,0.9605601798431578,0.7090880732544524,0.7744434660141701
chain_saw_0019.npz,3,3,3,3,1,1,1,0.20857507771005385,0.1841726258237283,0.8926340855323514,0.8693479789532466,0.9325432123252009,0.9583909762118381,0.7495903169068799,0.8344131228526711
chain_saw_0020.npz,3,3,3,3,1,1,1,0.15128297414565853,0.1887639198436914,0.8479591836734693,0.785408163265306,0.9368716497614124,0.9009460339938375,0.6440940697899713,0.7303746736050301
chain_saw_0021.npz,3,3,3,3,1,1,1,0.14241168802696424,0.12755994154317887,0.9426530612244897,0.9342857142857143,0.948342272940334,0.9589643371262739,0.7369789033881223,0.7193293168074163
chain_saw_0022.npz,3,3,3,3,1,1,1,0.1014069454291226,0.2120626754289886,0.9713027133372873,0.8957556745236614,0.9841914548724982,0.8995190278249402,0.8649255338559434,0.7204951881933083
chain_saw_0023.npz,3,3,3,3,1,1,1,0.12139320493971953,0.08439696494195446,0.9543877551020408,0.9613265306122448,0.9602206059197743,0.9842231748176197,0.787857530600512,0.8014274610262301
chain_saw_0024.npz,3,3,3,3,1,1,1,0.11618251054331004,0.1604960798302259,0.9220408163265306,0.8183673469387753,0.9673743314675276,0.950527993380527,0.7580686133099257,0.7084794899155787
chain_saw_0025.npz,3,3,3,3,1,1,1,0.16767361761134372,0.16256025199790192,0.9060195701939037,0.91844027004245,0.9484433473869195,0.9319546806450252,0.7987720852142398,0.7906714803852207
chain_saw_0026.npz,3,3,3,3,1,1,1,0.12546214739568884,0.18567646683558714,0.9181632653061224,0.8586734693877551,0.9601328257643611,0.9104706817630945,0.7340690548397755,0.6571688743938163
chain_saw_0027.npz,3,3,3,3,1,1,1,0.1412895777254544,0.16006415659853404,0.8268367346938775,0.7044897959183672,0.9529723934510003,0.9468380439520429,0.6497001063253991,0.6420094818997785
chain_saw_0028.npz,3,3,3,3,1,1,1,0.13697132458067895,0.12351497869538125,0.9178571428571427,0.9020408163265305,0.9512798894908879,0.967573556318802,0.7305556101300141,0.7660621444977096
chain_saw_0029.npz,3,3,3,3,1,1,1,0.16714176910519435,0.2180081069448882,0.8695918367346938,0.8325804422493969,0.9224886640377307,0.9202916666763845,0.6640236948954407,0.675918987722295
chain_saw_0030.npz,3,3,3,3,1,1,1,0.1217456353382823,0.16865332180259565,0.941554631802085,0.9109926276593815,0.9658667321166218,0.9385810559329206,0.7715776718298393,0.7258981879752446
chain_saw_0031.npz,3,3,3,3,1,1,1,0.15908884709039325,0.1537013870711594,0.796938775510204,0.8328571428571427,0.949122498755464,0.9532528670763679,0.7638991706874712,0.6803503305388293
chain_saw_0032.npz,3,3,6,6,1,0,0,0.7073079047528462,0.7757015692232093,-0.6493616959464995,-0.6934843360424947,0.10722530899636466,0.06171206650269541,0.296032377827862,0.36279205428141603
chain_saw_0033.npz,3,3,3,3,1,1,1,0.1900360363360472,0.1953415859336836,0.7778496784861927,0.842466218842422,0.9758156626598403,0.9269900225329714,0.6916935930338995,0.6931757639543558
chain_saw_0034.npz,3,3,3,3,1,1,1,0.10964116359703774,0.16132786506430494,0.9373469387755101,0.865816326530612,0.9769412409190519,0.941051196465731,0.78603036526706,0.6929891065989298
chain_saw_0035.npz,3,3,3,3,1,1,1,0.1061979566040634,0.15842386603301647,0.9425510204081632,0.8596938775510203,0.9732647701122629,0.9443633002022777,0.8266452453657825,0.74022898135524
chain_saw_0036.npz,3,3,3,3,1,1,1,0.11099527966294741,0.14443340567537508,0.9297959183673468,0.9051020408163264,0.9826619928966682,0.9556670415337268,0.8251547493132397,0.7448369489807777
chain_saw_0037.npz,3,3,3,3,1,1,1,0.27822805837058606,0.3052225663643664,0.7262244897959182,0.6145918367346939,0.7848437558257778,0.7821582685270844,0.5818342982242202,0.5459471535658236
chain_saw_0038.npz,3,3,3,3,1,1,1,0.11394908023091448,0.1918173940499911,0.9469387755102039,0.8711093014030907,0.9700971930854366,0.913057955048935,0.7671782836018968,0.6647569095203811
chain_saw_0039.npz,3,3,3,3,1,1,1,0.17078224379811535,0.18353722052697619,0.9392192191449196,0.8790508068773766,0.9474599422003417,0.9449599722759009,0.8235708402231358,0.6708172112103059
chain_saw_0040.npz,3,3,3,3,1,1,1,0.1159011295235495,0.1605075239707807,0.9568367346938775,0.9361159350715267,0.9667307056234985,0.9406291068792257,0.7906540474830418,0.7347897206677947
chain_saw_0041.npz,3,3,3,3,1,1,1,0.09339360494500291,0.12712051167145283,0.9474489795918367,0.918877551020408,0.9834448304928383,0.9564334605416449,0.7968725282726423,0.7099590364106579
